id,session,date,time,type_of_log
2697006024,SE78,28/02/18,12:59:57,OUT
2697007787,SE78,28/02/18,13:00:29,OUT
2697002867,SE78,28/02/18,13:00:32,OUT
2697006047,SE78,28/02/18,13:01:12,OUT
2698000896,SE78,28/02/18,13:02:20,OUT
2697000354,SE78,28/02/18,13:02:44,OUT
2698000900,SE78,28/02/18,13:02:46,OUT
2697004951,SE78,28/02/18,13:02:50,OUT
2697007452,SE78,28/02/18,13:04:03,OUT
2697005103,SE78,28/02/18,13:04:05,OUT
2697004159,SE78,28/02/18,13:04:09,OUT
2697006061,SE78,28/02/18,13:04:12,OUT
2698000956,SE78,28/02/18,13:04:15,OUT
2697000100,SE78,28/02/18,13:04:21,OUT
2698000391,SE78,28/02/18,13:05:06,OUT
2698001011,SE78,28/02/18,13:05:34,OUT
2697007330,SE78,28/02/18,13:05:48,OUT
2697007608,SE78,28/02/18,13:05:50,OUT
2697007380,SE78,28/02/18,13:05:54,OUT
2697007597,SE78,28/02/18,13:05:57,OUT
2697007579,SE78,28/02/18,13:06:02,OUT
2697005578,SE78,28/02/18,13:06:17,OUT
2697007622,SE78,28/02/18,13:06:59,OUT
2697007769,SE78,28/02/18,13:07:07,OUT
2697003902,SE78,28/02/18,13:07:24,OUT
2697004428,SE78,28/02/18,13:07:25,OUT
2697003669,SE78,28/02/18,13:07:36,OUT
2697000487,SE78,28/02/18,13:08:24,OUT
2697007312,SE78,28/02/18,13:08:47,OUT
2697000462,SE78,28/02/18,13:09:04,OUT
2697003553,SE78,28/02/18,13:09:57,OUT
2697004063,SE78,28/02/18,13:12:15,OUT
2698001146,SE78,28/02/18,13:12:20,OUT
2697003836,SE78,28/02/18,13:12:48,OUT
2698001045,SE78,28/02/18,13:12:57,OUT
2697006739,SE78,28/02/18,13:13:00,OUT
2697002733,SE78,28/02/18,13:13:25,OUT
2697006892,SE78,28/02/18,13:13:46,OUT
2697006584,SE78,28/02/18,13:14:01,OUT
2697006594,SE78,28/02/18,13:14:04,OUT
2697006755,SE78,28/02/18,13:14:05,OUT
2697000621,SE78,28/02/18,13:14:07,OUT
2698001008,SE78,28/02/18,13:14:09,OUT
2697006210,SE78,28/02/18,13:14:13,OUT
2697002159,SE78,28/02/18,13:14:14,OUT
2697004373,SE78,28/02/18,13:14:16,OUT
2697006502,SE78,28/02/18,13:14:18,OUT
2697007568,SE78,28/02/18,13:14:19,OUT
2697006652,SE78,28/02/18,13:14:20,OUT
2697002289,SE78,28/02/18,13:14:21,OUT
2697001050,SE78,28/02/18,13:14:22,OUT
2697001225,SE78,28/02/18,13:14:23,OUT
2697004213,SE78,28/02/18,13:14:25,OUT
2697007464,SE78,28/02/18,13:14:26,OUT
2697005381,SE78,28/02/18,13:14:28,OUT
2697007477,SE78,28/02/18,13:14:31,OUT
2698000777,SE78,28/02/18,13:14:32,OUT
2697001519,SE78,28/02/18,13:14:33,OUT
2697001964,SE78,28/02/18,13:14:37,OUT
2697001507,SE78,28/02/18,13:14:38,OUT
2698001076,SE78,28/02/18,13:14:40,OUT
2697000524,SE78,28/02/18,13:14:41,OUT
2697001019,SE78,28/02/18,13:14:43,OUT
2697001471,SE78,28/02/18,13:14:44,OUT
2697007784,SE78,28/02/18,13:14:45,OUT
2697007745,SE78,28/02/18,13:14:45,OUT
2697006415,SE78,28/02/18,13:14:48,OUT
2697004698,SE78,28/02/18,13:14:50,OUT
2697005377,SE78,28/02/18,13:14:55,OUT
2604011612,SE78,28/02/18,13:14:56,OUT
2697005961,SE78,28/02/18,13:14:58,OUT
2697001092,SE78,28/02/18,13:14:59,OUT
2697005034,SE78,28/02/18,13:15:01,OUT
2697003140,SE78,28/02/18,13:15:03,OUT
2698000959,SE78,28/02/18,13:15:05,OUT
2697006974,SE78,28/02/18,13:15:07,OUT
2697005343,SE78,28/02/18,13:15:08,OUT
2697007879,SE78,28/02/18,13:15:09,OUT
2697006005,SE78,28/02/18,13:15:11,OUT
2697006127,SE78,28/02/18,13:15:12,OUT
2697005083,SE78,28/02/18,13:15:13,OUT
2697007235,SE78,28/02/18,13:15:15,OUT
2697007232,SE78,28/02/18,13:15:17,OUT
2697007232,SE78,28/02/18,13:15:19,OUT
2604011548,SE78,28/02/18,13:15:23,OUT
2697001724,SE78,28/02/18,13:15:24,OUT
2698001007,SE78,28/02/18,13:15:25,OUT
2697003111,SE78,28/02/18,13:15:26,OUT
2697002157,SE78,28/02/18,13:15:29,OUT
2697002501,SE78,28/02/18,13:15:31,OUT
2604011643,SE78,28/02/18,13:15:33,OUT
2697003134,SE78,28/02/18,13:15:34,OUT
.WY*ZZZ,SE78,28/02/18,13:15:36,OUT
2697004766,SE78,28/02/18,13:15:38,OUT
2697007562,SE78,28/02/18,13:15:38,OUT
2604011503,SE78,28/02/18,13:15:39,OUT
2604011672,SE78,28/02/18,13:15:43,OUT
2604011254,SE78,28/02/18,13:15:45,OUT
2698000116,SE78,28/02/18,13:15:46,OUT
2604011669,SE78,28/02/18,13:15:48,OUT
2697000609,SE78,28/02/18,13:15:50,OUT
2604011506,SE78,28/02/18,13:15:53,OUT
2697000603,SE78,28/02/18,13:15:56,OUT
2698000941,SE78,28/02/18,13:16:00,OUT
2697005443,SE78,28/02/18,13:16:01,OUT
2697007438,SE78,28/02/18,13:16:02,OUT
2697000960,SE78,28/02/18,13:16:03,OUT
2697007550,SE78,28/02/18,13:16:22,OUT
2697003469,SE78,28/02/18,13:16:40,OUT
2698001122,SE78,28/02/18,13:16:54,OUT
2697006476,SE78,28/02/18,13:16:57,OUT
2604011571,SE78,28/02/18,13:17:06,OUT
2697003906,SE78,28/02/18,13:17:09,OUT
2697004915,SE78,28/02/18,13:17:16,OUT
2697006126,SE78,28/02/18,13:17:19,OUT
2698000864,SE78,28/02/18,13:17:28,OUT
2697001072,SE78,28/02/18,13:17:40,OUT
2698000773,SE78,28/02/18,13:17:41,OUT
2611011625,SE78,28/02/18,13:17:45,OUT
2697005119,SE78,28/02/18,13:17:58,OUT
2697004105,SE78,28/02/18,13:18:12,OUT
2697003279,SE78,28/02/18,13:18:15,OUT
2697001769,SE78,28/02/18,13:18:17,OUT
2604011572,SE78,28/02/18,13:18:19,OUT
2697005930,SE78,28/02/18,13:18:42,OUT
2697004186,SE78,28/02/18,13:18:43,OUT
2604011572,SE78,28/02/18,13:19:03,OUT
2604011571,SE78,28/02/18,13:19:06,OUT
2611011625,SE78,28/02/18,13:20:38,OUT
2697003005,SE79,28/02/18,12:30:10,OUT
2698000959,SE79,28/02/18,12:40:22,OUT
2697005343,SE79,28/02/18,12:40:23,OUT
2697005446,SE79,28/02/18,12:42:26,OUT
2697004780,SE79,28/02/18,12:43:49,OUT
2697007227,SE79,28/02/18,12:45:39,OUT
2697002699,SE79,28/02/18,12:46:51,OUT
2697003056,SE79,28/02/18,12:46:53,OUT
2697003991,SE79,28/02/18,12:46:55,OUT
2697007145,SE79,28/02/18,12:47:42,OUT
2697007145,SE79,28/02/18,12:47:44,OUT
2697005020,SE79,28/02/18,12:47:47,OUT
2697006946,SE79,28/02/18,12:47:49,OUT
2697005161,SE79,28/02/18,12:47:52,OUT
2697005257,SE79,28/02/18,12:47:54,OUT
2697005041,SE79,28/02/18,12:47:56,OUT
2697006459,SE79,28/02/18,12:52:47,OUT
2698001069,SE79,28/02/18,12:53:06,OUT
2697005673,SE79,28/02/18,12:53:09,OUT
2697007049,SE79,28/02/18,12:53:12,OUT
2604011447,SE79,28/02/18,12:53:24,OUT
2604011632,SE79,28/02/18,12:53:28,OUT
2604011446,SE79,28/02/18,12:53:30,OUT
2697002760,SE79,28/02/18,12:53:38,OUT
2604011669,SE79,28/02/18,12:53:49,OUT
2697006557,SE79,28/02/18,12:53:52,OUT
2604011254,SE79,28/02/18,12:53:54,OUT
2604011672,SE79,28/02/18,12:53:56,OUT
2697006552,SE79,28/02/18,12:53:58,OUT
2697007497,SE79,28/02/18,12:54:06,OUT
2697003690,SE79,28/02/18,12:54:08,OUT
2697003685,SE79,28/02/18,12:54:12,OUT
2697001727,SE79,28/02/18,12:54:20,OUT
2697003278,SE79,28/02/18,12:54:23,OUT
2611011728,SE79,28/02/18,12:54:31,OUT
2698000769,SE79,28/02/18,12:54:34,OUT
2697001938,SE79,28/02/18,12:54:40,OUT
2697001545,SE79,28/02/18,12:55:24,OUT
2697003913,SE79,28/02/18,12:55:28,OUT
2697007830,SE80,28/02/18,12:27:31,OUT
2697003585,SE80,28/02/18,12:41:20,OUT
2697003583,SE80,28/02/18,12:41:22,OUT
2697001679,SE80,28/02/18,12:44:53,OUT
2697001681,SE80,28/02/18,12:44:56,OUT
2611011505,SE80,28/02/18,12:44:57,OUT
2697002230,SE80,28/02/18,12:54:45,OUT
2697003545,SE80,28/02/18,12:55:33,OUT
2697004208,SE80,28/02/18,12:55:36,OUT
2697002144,SE80,28/02/18,12:55:42,OUT
2697003176,SE80,28/02/18,12:55:44,OUT
2697000852,SE80,28/02/18,12:55:55,OUT
2697007767,SE80,28/02/18,12:56:06,OUT
2604011257,SE80,28/02/18,12:56:09,OUT
2698001003,SE80,28/02/18,12:56:16,OUT
2604011668,SE80,28/02/18,12:56:22,OUT
2697003545,SE80,28/02/18,12:56:28,OUT
2698000958,SE80,28/02/18,12:56:39,OUT
2698001054,SE80,28/02/18,12:56:43,OUT
2698000869,SE80,28/02/18,12:56:46,OUT
2698000976,SE80,28/02/18,12:56:47,OUT
2604011740,SE80,28/02/18,12:56:49,OUT
2604011365,SE80,28/02/18,12:56:51,OUT
2698000926,SE80,28/02/18,12:56:53,OUT
2698000875,SE80,28/02/18,12:56:54,OUT
2698001022,SE80,28/02/18,12:56:55,OUT
2697006232,SE80,28/02/18,12:56:56,OUT
2697002447,SE80,28/02/18,12:56:57,OUT
2604011617,SE80,28/02/18,12:56:58,OUT
2697000924,SE80,28/02/18,12:56:59,OUT
2604011372,SE80,28/02/18,12:57:02,OUT
2697000922,SE80,28/02/18,12:57:02,OUT
2604011366,SE80,28/02/18,12:57:04,OUT
2697007433,SE80,28/02/18,12:57:05,OUT
2697000321,SE80,28/02/18,12:57:06,OUT
2697004999,SE80,28/02/18,12:57:08,OUT
2697007435,SE80,28/02/18,12:57:09,OUT
2698000871,SE80,28/02/18,12:57:11,OUT
2698000868,SE80,28/02/18,12:57:15,OUT
2697003211,SE80,28/02/18,12:57:18,OUT
2604011646,SE80,28/02/18,12:57:19,OUT
2698000947,SE80,28/02/18,12:57:21,OUT
2604011691,SE80,28/02/18,12:57:23,OUT
2697006078,SE80,28/02/18,12:57:26,OUT
2697006826,SE80,28/02/18,12:57:29,OUT
2697006175,SE80,28/02/18,12:57:32,OUT
2698000825,SE80,28/02/18,12:57:37,OUT
2697007674,SE80,28/02/18,12:58:02,OUT
2604011477,SE80,28/02/18,12:58:04,OUT
2697007457,SE80,28/02/18,12:58:08,OUT
2697007457,SE80,28/02/18,12:58:08,OUT
2697004173,SE80,28/02/18,12:58:13,OUT
2697005757,SE80,28/02/18,12:58:16,OUT
2697005448,SE80,28/02/18,12:58:19,OUT
2697000953,SE80,28/02/18,12:58:22,OUT
2697007193,SE80,28/02/18,12:58:29,OUT
2697007051,SE80,28/02/18,12:58:38,OUT
2697003111,SE80,28/02/18,12:58:42,OUT
2697001760,SE80,28/02/18,12:58:46,OUT
2697007116,SE80,28/02/18,12:58:54,OUT
2697004766,SE80,28/02/18,12:58:56,OUT
2697003134,SE80,28/02/18,12:58:57,OUT
2697007562,SE80,28/02/18,12:58:59,OUT
2697003140,SE80,28/02/18,12:59:15,OUT
2697004659,SE80,28/02/18,12:59:19,OUT
2697004902,SE80,28/02/18,12:59:21,OUT
2697001842,SE80,28/02/18,12:59:33,OUT
2697005591,SE80,28/02/18,12:59:38,OUT
2697004838,SE80,28/02/18,12:59:50,OUT
2697002092,SE80,28/02/18,12:59:50,OUT
2697004730,SE80,28/02/18,12:59:54,OUT
2697003005,SE80,28/02/18,12:59:57,OUT
2697005509,SE80,28/02/18,13:00:07,OUT
2611011713,SE80,28/02/18,13:00:08,OUT
2697002447,SE80,28/02/18,13:00:13,OUT
2697002102,SE80,28/02/18,13:00:19,OUT
2697004795,SE80,28/02/18,13:00:30,OUT
2697002167,SE80,28/02/18,13:00:46,OUT
2697001926,SE80,28/02/18,13:00:50,OUT
2697005706,SE80,28/02/18,13:01:22,OUT
2611007807,SE80,28/02/18,13:01:32,OUT
2697002527,SE81,28/02/18,12:35:39,OUT
2697004160,SE81,28/02/18,12:35:45,OUT
2697003340,SE81,28/02/18,12:35:47,OUT
2697001927,SE81,28/02/18,12:35:59,OUT
2697002163,SE81,28/02/18,12:36:07,OUT
2697004819,SE81,28/02/18,12:36:08,OUT
2697006336,SE81,28/02/18,12:39:49,OUT
2.96E+13,SE81,28/02/18,12:41:33,OUT
2697002471,SE81,28/02/18,12:42:49,OUT
7006842,SE81,28/02/18,12:43:19,OUT
2697002163,SE81,28/02/18,12:44:21,OUT
2697004819,SE81,28/02/18,12:44:23,OUT
2697007802,SE81,28/02/18,12:44:42,OUT
2697003286,SE81,28/02/18,12:46:10,OUT
2698001062,SE81,28/02/18,12:50:43,OUT
2697003370,SE81,28/02/18,12:51:37,OUT
2697003580,SE81,28/02/18,12:51:40,OUT
2697000660,SE81,28/02/18,12:52:09,OUT
2697003372,SE81,28/02/18,12:53:21,OUT
2698000788,SE81,28/02/18,12:54:16,OUT
2698000790,SE81,28/02/18,12:54:17,OUT
2697002696,SE81,28/02/18,12:59:15,OUT
2697006195,SE81,28/02/18,12:59:25,OUT
2697005034,SE81,28/02/18,12:59:27,OUT
2604011656,SE81,28/02/18,12:59:34,OUT
2697007221,SE81,28/02/18,12:59:35,OUT
2697002215,SE81,28/02/18,12:59:37,OUT
2697003272,SE81,28/02/18,12:59:39,OUT
2697003253,SE81,28/02/18,12:59:41,OUT
2604011540,SE81,28/02/18,12:59:44,OUT
2697007578,SE81,28/02/18,12:59:48,OUT
2697002937,SE81,28/02/18,12:59:51,OUT
2697002898,SE81,28/02/18,12:59:54,OUT
2604011203,SE81,28/02/18,12:59:56,OUT
2698000099,SE81,28/02/18,12:59:59,OUT
2604011539,SE81,28/02/18,13:00:02,OUT
2697002430,SE81,28/02/18,13:00:04,OUT
2698000795,SE81,28/02/18,13:00:08,OUT
2698000796,SE81,28/02/18,13:00:13,OUT
2604011580,SE81,28/02/18,13:00:16,OUT
2604011535,SE81,28/02/18,13:00:18,OUT
2697002700,SE81,28/02/18,13:00:22,OUT
2604011536,SE81,28/02/18,13:00:24,OUT
2604011534,SE81,28/02/18,13:00:27,OUT
2604011637,SE81,28/02/18,13:00:29,OUT
2697004725,SE81,28/02/18,13:00:31,OUT
2604011579,SE81,28/02/18,13:00:36,OUT
2697002458,SE81,28/02/18,13:00:38,OUT
2697001324,SE81,28/02/18,13:00:40,OUT
2604019005,SE81,28/02/18,13:00:43,OUT
2604013284,SE81,28/02/18,13:00:48,OUT
2697004490,SE81,28/02/18,13:00:50,OUT
2697007664,SE81,28/02/18,13:00:57,OUT
2697002103,SE81,28/02/18,13:01:00,OUT
2697000158,SE81,28/02/18,13:01:05,OUT
2697000804,SE81,28/02/18,13:01:10,OUT
2697002685,SE81,28/02/18,13:01:15,OUT
2697002689,SE81,28/02/18,13:01:18,OUT
2697000867,SE81,28/02/18,13:01:21,OUT
2697004176,SE81,28/02/18,13:01:29,OUT
2697000282,SE81,28/02/18,13:01:34,OUT
2697004647,SE81,28/02/18,13:01:38,OUT
2697002469,SE81,28/02/18,13:01:44,OUT
2697003632,SE81,28/02/18,13:02:07,OUT
2697000283,SE81,28/02/18,13:02:22,OUT
2697000465,SE81,28/02/18,13:02:26,OUT
2697001927,SE81,28/02/18,13:02:30,OUT
2697004952,SE81,28/02/18,13:02:33,OUT
2697007145,SE81,28/02/18,13:02:36,OUT
2697003702,SE81,28/02/18,13:02:41,OUT
2697005582,SE81,28/02/18,13:02:55,OUT
2697007744,SE81,28/02/18,13:03:08,OUT
2697001200,SE81,28/02/18,13:03:14,OUT
2697002718,SE81,28/02/18,13:03:23,OUT
2697003810,SE81,28/02/18,13:03:30,OUT
2697000362,SE81,28/02/18,13:03:36,OUT
2698000872,SE81,28/02/18,13:03:52,OUT
2697006210,SE81,28/02/18,13:05:02,OUT
2697002214,SE82,28/02/18,12:30:29,OUT
2697005219,SE82,28/02/18,12:31:09,OUT
2697006851,SE82,28/02/18,12:31:12,OUT
2697001786,SE82,28/02/18,12:34:22,OUT
2697005443,SE82,28/02/18,12:34:30,OUT
2697002471,SE82,28/02/18,12:37:05,OUT
2697002760,SE82,28/02/18,12:37:30,OUT
2697002144,SE82,28/02/18,12:38:37,OUT
2698001003,SE82,28/02/18,12:38:58,OUT
2604011428,SE82,28/02/18,12:41:27,OUT
2697006628,SE82,28/02/18,12:41:32,OUT
2697002447,SE82,28/02/18,12:41:39,OUT
2697007834,SE82,28/02/18,12:49:44,OUT
2697005318,SE82,28/02/18,12:50:25,OUT
2697007819,SE82,28/02/18,12:50:32,OUT
2697002886,SE82,28/02/18,12:50:34,OUT
2697007803,SE82,28/02/18,12:50:44,OUT
2697007822,SE82,28/02/18,12:50:48,OUT
2604011297,SE82,28/02/18,12:50:50,OUT
2604011443,SE82,28/02/18,12:50:52,OUT
2698000872,SE82,28/02/18,12:50:54,OUT
2697007214,SE82,28/02/18,12:51:08,OUT
2604011660,SE82,28/02/18,12:51:09,OUT
2697000561,SE82,28/02/18,12:53:25,OUT
2697005063,SE82,28/02/18,12:56:26,OUT
2697005501,SE82,28/02/18,12:56:28,OUT
2697006072,SE82,28/02/18,12:56:30,OUT
2697005384,SE82,28/02/18,12:56:39,OUT
2697005405,SE82,28/02/18,12:56:44,OUT
2697005390,SE82,28/02/18,12:56:47,OUT
2697001258,SE82,28/02/18,12:56:59,OUT
2697000094,SE82,28/02/18,12:57:04,OUT
2697005827,SE82,28/02/18,12:57:07,OUT
2611009894,SE82,28/02/18,12:57:12,OUT
2697001677,SE82,28/02/18,12:57:13,OUT
2697001446,SE82,28/02/18,12:57:17,OUT
2697005673,SE82,28/02/18,12:57:23,OUT
2697007138,SE82,28/02/18,12:57:26,OUT
2611007849,SE82,28/02/18,12:57:32,OUT
2697000537,SE82,28/02/18,12:57:43,OUT
2698000294,SE82,28/02/18,12:57:44,OUT
2697003829,SE82,28/02/18,12:57:50,OUT
2697002813,SE82,28/02/18,12:57:51,OUT
2697001677,SE82,28/02/18,12:57:56,OUT
2697004697,SE82,28/02/18,12:58:05,OUT
2697002158,SE82,28/02/18,12:58:07,OUT
2697000592,SE82,28/02/18,12:58:09,OUT
2697001925,SE82,28/02/18,12:59:17,OUT
2697006665,SE83,28/02/18,13:15:42,OUT
2697000831,SE83,28/02/18,13:15:47,OUT
2697002696,SE83,28/02/18,13:16:17,OUT
2697002430,SE83,28/02/18,13:16:28,OUT
2697003669,SE83,28/02/18,13:16:42,OUT
2697007435,SE83,28/02/18,13:17:01,OUT
2697007745,SE83,28/02/18,13:17:33,OUT
2697001927,SE83,28/02/18,13:21:06,OUT
2697003913,SE83,28/02/18,13:24:19,OUT
2697004698,SE83,28/02/18,13:24:21,OUT
2697004213,SE83,28/02/18,13:25:51,OUT
2697005083,SE83,28/02/18,13:25:52,OUT
2697002463,SE83,28/02/18,13:27:43,OUT
2697002460,SE83,28/02/18,13:27:50,OUT
2697006528,SE83,28/02/18,13:28:53,OUT
2697006623,SE83,28/02/18,13:29:13,OUT
2697006047,SE83,28/02/18,13:29:15,OUT
2697002469,SE83,28/02/18,13:29:28,OUT
2697002696,SE83,28/02/18,13:30:36,OUT
2697002465,SE83,28/02/18,13:30:41,OUT
2697001760,SE83,28/02/18,13:30:44,OUT
2698001072,SE83,28/02/18,13:30:49,OUT
2697000953,SE83,28/02/18,13:30:52,OUT
2697000953,SE83,28/02/18,13:30:52,OUT
2697005757,SE83,28/02/18,13:30:55,OUT
2697003628,SE83,28/02/18,13:30:56,OUT
2697002321,SE83,28/02/18,13:30:58,OUT
2698001068,SE83,28/02/18,13:31:01,OUT
2697005804,SE83,28/02/18,13:31:11,OUT
2697007058,SE83,28/02/18,13:31:13,OUT
2697006946,SE83,28/02/18,13:31:16,OUT
2697002845,SE83,28/02/18,13:31:22,OUT
2604011536,SE83,28/02/18,13:31:27,OUT
2604011535,SE83,28/02/18,13:31:30,OUT
2697007221,SE83,28/02/18,13:31:34,OUT
2697007116,SE83,28/02/18,13:31:50,OUT
2604011534,SE83,28/02/18,13:31:54,OUT
2698001087,SE83,28/02/18,13:32:03,OUT
2697000826,SE83,28/02/18,13:32:26,OUT
2697005840,SE83,28/02/18,13:32:28,OUT
2698001023,SE83,28/02/18,13:32:35,OUT
2697004249,SE83,28/02/18,13:32:43,OUT
2697007571,SE83,28/02/18,13:32:57,OUT
2697001786,SE83,28/02/18,13:32:59,OUT
2611011728,SE83,28/02/18,13:33:02,OUT
2698000769,SE83,28/02/18,13:33:08,OUT
2604011477,SE83,28/02/18,13:33:19,OUT
2697007457,SE83,28/02/18,13:33:20,OUT
2697007487,SE83,28/02/18,13:34:38,OUT
2697001545,SE83,28/02/18,13:35:21,OUT
2611009886,SE84,28/02/18,13:07:15,OUT
2697000566,SE84,28/02/18,13:10:21,OUT
2697007116,SE84,28/02/18,13:11:02,OUT
2698000872,SE84,28/02/18,13:13:03,OUT
2697006855,SE84,28/02/18,13:14:52,OUT
2611011661,SE84,28/02/18,13:14:53,OUT
2697002696,SE84,28/02/18,13:15:20,OUT
2697002964,SE84,28/02/18,13:16:10,OUT
2697004917,SE84,28/02/18,13:16:12,OUT
2697007745,SE84,28/02/18,13:16:59,OUT
2698001011,SE84,28/02/18,13:17:44,OUT
2698001008,SE84,28/02/18,13:17:45,OUT
2698001022,SE84,28/02/18,13:17:49,OUT
2697004999,SE84,28/02/18,13:17:51,OUT
2698000888,SE84,28/02/18,13:18:06,OUT
2697005446,SE84,28/02/18,13:18:15,OUT
2611007770,SE84,28/02/18,13:18:21,OUT
2697000186,SE84,28/02/18,13:18:28,OUT
2604011477,SE84,28/02/18,13:18:32,OUT
2604011637,SE84,28/02/18,13:18:43,OUT
2697004725,SE84,28/02/18,13:18:52,OUT
2697004838,SE84,28/02/18,13:19:01,OUT
2698000922,SE84,28/02/18,13:19:12,OUT
2698000946,SE84,28/02/18,13:19:26,OUT
2698000945,SE84,28/02/18,13:19:28,OUT
2698000942,SE84,28/02/18,13:19:29,OUT
2697003204,SE84,28/02/18,13:19:35,OUT
2697002964,SE84,28/02/18,13:19:41,OUT
2697004917,SE84,28/02/18,13:19:45,OUT
2611011713,SE84,28/02/18,13:19:46,OUT
2698000918,SE84,28/02/18,13:19:48,OUT
2698001018,SE84,28/02/18,13:19:51,OUT
2698000914,SE84,28/02/18,13:19:52,OUT
2698001020,SE84,28/02/18,13:19:53,OUT
2698001025,SE84,28/02/18,13:19:56,OUT
2697005509,SE84,28/02/18,13:20:08,OUT
2697007674,SE84,28/02/18,13:20:10,OUT
2697000657,SE84,28/02/18,13:20:19,OUT
2697005578,SE84,28/02/18,13:20:20,OUT
2698001013,SE84,28/02/18,13:20:24,OUT
2697004195,SE84,28/02/18,13:20:44,OUT
2697004208,SE84,28/02/18,13:20:46,OUT
2698001076,SE84,28/02/18,13:21:16,OUT
2697005402,SE84,28/02/18,13:21:23,OUT
2697005377,SE84,28/02/18,13:21:26,OUT
2697006552,SE84,28/02/18,13:21:29,OUT
2697006557,SE84,28/02/18,13:21:33,OUT
2697007457,SE84,28/02/18,13:21:52,OUT
2697003545,SE84,28/02/18,13:22:10,OUT
2697004208,SE84,28/02/18,13:22:15,OUT
2697003218,SE84,28/02/18,13:22:48,OUT
9,SE85,28/02/18,13:12:59,OUT
2697003590,SE85,28/02/18,13:13:00,OUT
2698000085,SE85,28/02/18,13:13:49,OUT
2697003614,SE85,28/02/18,13:13:51,OUT
2697005483,SE85,28/02/18,13:14:06,OUT
2697005490,SE85,28/02/18,13:14:10,OUT
2604011600,SE85,28/02/18,13:14:17,OUT
2697004034,SE85,28/02/18,13:15:20,OUT
2697007145,SE85,28/02/18,13:16:29,OUT
2697004176,SE85,28/02/18,13:16:53,OUT
2697001019,SE85,28/02/18,13:19:29,OUT
2697005961,SE85,28/02/18,13:19:33,OUT
2697001092,SE85,28/02/18,13:19:35,OUT
2697006415,SE85,28/02/18,13:19:38,OUT
2697002581,SE85,28/02/18,13:21:09,OUT
2697002074,SE85,28/02/18,13:21:10,OUT
2697003906,SE85,28/02/18,13:21:31,OUT
2697002760,SE85,28/02/18,13:27:09,OUT
2697004907,SE85,28/02/18,13:27:14,OUT
2698001148,SE85,28/02/18,13:27:21,OUT
2697002105,SE85,28/02/18,13:27:24,OUT
2697007738,SE85,28/02/18,13:27:26,OUT
2697000283,SE85,28/02/18,13:27:30,OUT
2697000282,SE85,28/02/18,13:27:32,OUT
2697004780,SE85,28/02/18,13:27:40,OUT
2698001089,SE85,28/02/18,13:27:45,OUT
2698001102,SE85,28/02/18,13:27:48,OUT
2697000362,SE85,28/02/18,13:28:04,OUT
2697003868,SE85,28/02/18,13:28:31,OUT
2697002447,SE85,28/02/18,13:28:36,OUT
2697001561,SE85,28/02/18,13:28:47,OUT
2698001131,SE85,28/02/18,13:28:51,OUT
2697002103,SE85,28/02/18,13:29:01,OUT
2697004951,SE85,28/02/18,13:29:05,OUT
2697004647,SE85,28/02/18,13:29:08,OUT
2697004952,SE85,28/02/18,13:29:15,OUT
2697001200,SE85,28/02/18,13:29:19,OUT
2697007214,SE85,28/02/18,13:29:24,OUT
2604011660,SE85,28/02/18,13:29:27,OUT
2697006459,SE85,28/02/18,13:29:32,OUT
2697003632,SE85,28/02/18,13:29:34,OUT
2697001088,SE85,28/02/18,13:29:40,OUT
2697000465,SE85,28/02/18,13:29:42,OUT
2697004159,SE85,28/02/18,13:30:01,OUT
2697005103,SE85,28/02/18,13:30:02,OUT
2611010191,SE85,28/02/18,13:30:08,OUT
2697003889,SE85,28/02/18,13:32:02,OUT
2697001724,SE85,28/02/18,13:32:32,OUT
2697004897,SE85,28/02/18,13:37:27,OUT
2698000278,SE86,28/02/18,13:05:27,OUT
2611011003,SE86,28/02/18,13:12:36,OUT
2697007460,SE86,28/02/18,13:18:45,OUT
2604013204,SE86,28/02/18,13:18:50,OUT
2698000010,SE86,28/02/18,13:18:52,OUT
2697000158,SE86,28/02/18,13:18:53,OUT
2697002204,SE86,28/02/18,13:19:09,OUT
2604011586,SE86,28/02/18,13:19:23,OUT
2604011446,SE86,28/02/18,13:19:26,OUT
2604011632,SE86,28/02/18,13:19:30,OUT
2604011447,SE86,28/02/18,13:19:31,OUT
2697005706,SE86,28/02/18,13:19:39,OUT
2697002758,SE86,28/02/18,13:19:47,OUT
2697005078,SE86,28/02/18,13:19:50,OUT
2697007524,SE86,28/02/18,13:19:53,OUT
2697005074,SE86,28/02/18,13:19:54,OUT
2697003918,SE86,28/02/18,13:19:57,OUT
2697002026,SE86,28/02/18,13:19:59,OUT
2697007547,SE86,28/02/18,13:20:01,OUT
2697002733,SE86,28/02/18,13:20:07,OUT
2697006558,SE86,28/02/18,13:20:16,OUT
2697005565,SE86,28/02/18,13:20:19,OUT
2697002158,SE86,28/02/18,13:20:24,OUT
2697002158,SE86,28/02/18,13:20:25,OUT
2697007663,SE86,28/02/18,13:20:29,OUT
2697000094,SE86,28/02/18,13:20:33,OUT
2698000294,SE86,28/02/18,13:20:35,OUT
2697000537,SE86,28/02/18,13:20:37,OUT
2697002813,SE86,28/02/18,13:20:38,OUT
2697003313,SE86,28/02/18,13:20:39,OUT
2697004915,SE86,28/02/18,13:20:45,OUT
2697005673,SE86,28/02/18,13:20:49,OUT
2697001950,SE86,28/02/18,13:20:52,OUT
2697002230,SE86,28/02/18,13:20:54,OUT
